filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code
EN_TRIP6872_0,eɪ,ɛ,z,b,EN1950,EN2085,EN1009,EN-participant7,EN-participant4,FALSE,0,EN,1
ES_TRIP20536_0,ø:,ɤ:,m,v,ES78,ES136,ES339,ES-participant4,ES-participant5,FALSE,0,ES,6
GR_TRIP11438_1,iː,yː,z,t,GR217,GR182,GR719,GR-participant2,GR-participant5,TRUE,1,GR,3
TU_TRIP10257_1,y,œ,d,ʃ,TU261,TU250,TU158,TU-participant1,TU-participant3,TRUE,1,TU,5
BR_TRIP49015_0,õ,ĩ,l,g,BR851,BR689,BR973,BR-participant1,BR-participant5,FALSE,0,BR,2
BR_TRIP48178_1,e,i,s,p,BR284,BR385,BR931,BR-participant4,BR-participant5,TRUE,1,BR,2
GR_TRIP10332_0,ʏ,øː,l,t,GR156,GR251,GR31,GR-participant2,GR-participant6,FALSE,0,GR,3
FR_TRIP69894_1,ɔ,u,z,f,FR2655,FR2308,FR1021,FR-participant1,FR-participant2,TRUE,1,FR,0
EN_TRIP28712_0,u,ɑ,f,s,EN837,EN856,EN237,EN-participant4,EN-participant6,FALSE,0,EN,1
ES_TRIP7793_1,ɤ:,a:,l,s,ES31,ES35,ES268,ES-participant2,ES-participant1,TRUE,1,ES,6
GL_TRIP1510_0,e,ɛ,f,f,GLO33,GLO143,GLO55,S04F,S03M,FALSE,0,GL,4
ES_TRIP10846_1,y:,æ:,s,t,ES312,ES313,ES96,ES-participant5,ES-participant4,TRUE,1,ES,6
BR_TRIP8853_0,ĩ,ẽ,s,t,BR159,BR142,BR265,BR-participant2,BR-participant4,FALSE,0,BR,2
EN_TRIP6587_1,ʌ,ɑ,b,f,EN2178,EN1922,EN454,EN-participant7,EN-participant2,TRUE,1,EN,1
ES_TRIP7926_0,i:,ɤ:,l,s,ES20,ES31,ES221,ES-participant2,ES-participant1,FALSE,0,ES,6
FR_TRIP36081_1,ɑ̃,ɛ̃,z,f,FR4274,FR4206,FR456,FR-participant8,FR-participant6,TRUE,1,FR,0
BR_TRIP26432_0,ũ,u,m,d,BR901,BR1043,BR703,BR-participant5,BR-participant1,FALSE,0,BR,2
GR_TRIP61485_1,ʊ,uː,f,s,GR262,GR308,GR542,GR-participant4,GR-participant1,TRUE,1,GR,3
GR_TRIP66682_0,yː,ʏ,ts,k,GR299,GR358,GR184,GR-participant4,GR-participant2,FALSE,0,GR,3
BR_TRIP38004_1,ɐ̃,a,k,b,BR254,BR361,BR478,BR-participant4,BR-participant3,TRUE,1,BR,2
EN_TRIP17137_0,æ,ɑ,z,b,EN2816,EN2720,EN1692,EN-participant8,EN-participant1,FALSE,0,EN,1
FR_TRIP12333_1,ɑ̃,ɔ̃,f,f,FR1771,FR2137,FR1137,FR-participant3,FR-participant4,TRUE,1,FR,0
EN_TRIP39874_0,ɪ,ʊ,z,b,EN1569,EN1727,EN295,EN-participant1,EN-participant6,FALSE,0,EN,1
BR_TRIP20488_1,i,ĩ,s,p,BR454,BR558,BR710,BR-participant3,BR-participant1,TRUE,1,BR,2
BR_TRIP64909_0,ɐ̃,ẽ,k,s,BR784,BR842,BR943,BR-participant1,BR-participant5,FALSE,0,BR,2
ES_TRIP13149_0,y:,i:,l,s,ES306,ES317,ES222,ES-participant5,ES-participant1,FALSE,0,ES,6
GR_TRIP55733_1,iː,ɪ,ɡ,s,GR276,GR303,GR488,GR-participant4,GR-participant3,TRUE,1,GR,3
BR_TRIP58421_0,e,ɛ,f,s,BR755,BR732,BR493,BR-participant1,BR-participant3,FALSE,0,BR,2
ES_TRIP27779_1,æ:,a:,m,v,ES187,ES212,ES58,ES-participant3,ES-participant2,TRUE,1,ES,6
BR_TRIP38679_1,ũ,õ,k,b,BR431,BR420,BR521,BR-participant4,BR-participant3,TRUE,1,BR,2
BR_TRIP56166_0,ĩ,ũ,z,b,BR687,BR673,BR504,BR-participant1,BR-participant3,FALSE,0,BR,2
FR_TRIP54809_0,ɛ̃,e,f,f,FR126,FR564,FR3111,FR-participant6,FR-participant7,FALSE,0,FR,0
GR_TRIP69541_1,uː,yː,f,t,GR752,GR686,GR576,GR-participant5,GR-participant1,TRUE,1,GR,3
TU_TRIP5803_1,œ,ɯ,p,t,TU194,TU175,TU36,TU-participant3,TU-participant2,TRUE,1,TU,5
GL_TRIP2122_0,e,i,p,p,GLO103,GLO138,GLO2,S01F,S03M,FALSE,0,GL,4
TU_TRIP775_0,y,ɯ,f,z,TU110,TU84,TU16,TU-participant4,TU-participant2,FALSE,0,TU,5
GR_TRIP79206_0,ʏ,øː,n,t,GR712,GR736,GR546,GR-participant5,GR-participant1,FALSE,0,GR,3
GR_TRIP27732_0,yː,iː,f,t,GR597,GR572,GR280,GR-participant1,GR-participant4,FALSE,0,GR,3
ES_TRIP8868_0,æ:,y:,l,s,ES70,ES33,ES127,ES-participant2,ES-participant4,FALSE,0,ES,6
ES_TRIP10707_1,y:,i:,s,t,ES288,ES299,ES216,ES-participant5,ES-participant1,TRUE,1,ES,6
BR_TRIP66562_1,i,ɛ,d,s,BR758,BR731,BR496,BR-participant1,BR-participant3,TRUE,1,BR,2
BR_TRIP25023_0,ẽ,ĩ,z,b,BR871,BR1025,BR256,BR-participant5,BR-participant4,FALSE,0,BR,2
ES_TRIP27047_0,i:,ɤ:,m,v,ES149,ES148,ES56,ES-participant3,ES-participant2,FALSE,0,ES,6
TU_TRIP3697_0,y,u,f,z,TU167,TU143,TU16,TU-participant3,TU-participant2,FALSE,0,TU,5
BR_TRIP48561_0,e,ĩ,s,k,BR369,BR309,BR446,BR-participant4,BR-participant3,FALSE,0,BR,2
BR_TRIP8114_1,ɐ̃,ĩ,s,t,BR51,BR153,BR788,BR-participant2,BR-participant1,TRUE,1,BR,2
EN_TRIP27490_1,i,ɪ,z,f,EN814,EN962,EN22,EN-participant4,EN-participant6,TRUE,1,EN,1
ES_TRIP29181_1,æ:,ɤ:,s,t,ES169,ES154,ES289,ES-participant3,ES-participant5,TRUE,1,ES,6
BR_TRIP45910_1,õ,ɔ,k,s,BR421,BR342,BR514,BR-participant4,BR-participant3,TRUE,1,BR,2
ES_TRIP17724_1,y:,ø:,m,v,ES342,ES339,ES150,ES-participant5,ES-participant3,TRUE,1,ES,6
GR_TRIP9669_1,ʊ,ʏ,f,t,GR196,GR243,GR263,GR-participant2,GR-participant4,TRUE,1,GR,3
FR_TRIP49305_0,ɔ,œ,z,b,FR37,FR178,FR4004,FR-participant6,FR-participant8,FALSE,0,FR,0
ES_TRIP9916_0,ɤ:,y:,s,t,ES298,ES288,ES226,ES-participant5,ES-participant1,FALSE,0,ES,6
GR_TRIP72121_1,ɪ,iː,f,t,GR725,GR672,GR447,GR-participant5,GR-participant3,TRUE,1,GR,3
FR_TRIP17769_1,ɔ,ø,z,f,FR2219,FR1834,FR40,FR-participant3,FR-participant6,TRUE,1,FR,0
TU_TRIP496_0,i,u,f,z,TU76,TU90,TU232,TU-participant4,TU-participant1,FALSE,0,TU,5
GR_TRIP36149_0,ʏ,ɪ,f,s,GR566,GR557,GR354,GR-participant1,GR-participant4,FALSE,0,GR,3
GL_TRIP1565_1,ɛ,i,f,f,GLO143,GLO84,GLO73,S04F,S05M,TRUE,1,GL,4
EN_TRIP40722_1,u,ɑ,z,f,EN1866,EN1642,EN2538,EN-participant1,EN-participant5,TRUE,1,EN,1
GR_TRIP71750_0,yː,ʏ,f,t,GR764,GR694,GR221,GR-participant5,GR-participant2,FALSE,0,GR,3
GR_TRIP51492_0,uː,ʊ,z,t,GR75,GR25,GR407,GR-participant6,GR-participant3,FALSE,0,GR,3
BR_TRIP20451_1,i,e,s,p,BR499,BR445,BR329,BR-participant3,BR-participant4,TRUE,1,BR,2
FR_TRIP64782_1,ɔ,u,z,b,FR1303,FR1324,FR4004,FR-participant4,FR-participant8,TRUE,1,FR,0
EN_TRIP2885_0,æ,ɑ,z,b,EN261,EN135,EN1450,EN-participant6,EN-participant3,FALSE,0,EN,1
FR_TRIP69934_0,e,i,z,f,FR3460,FR3827,FR868,FR-participant1,FR-participant2,FALSE,0,FR,0
ES_TRIP4101_0,æ:,ø:,m,v,ES46,ES54,ES247,ES-participant2,ES-participant1,FALSE,0,ES,6
EN_TRIP36487_0,ʌ,ɑ,z,f,EN1514,EN1207,EN367,EN-participant3,EN-participant6,FALSE,0,EN,1
EN_TRIP12320_1,ʊ,ɪ,z,f,EN2375,EN2530,EN1023,EN-participant5,EN-participant4,TRUE,1,EN,1
ES_TRIP8100_0,i:,æ:,l,s,ES32,ES22,ES92,ES-participant2,ES-participant4,FALSE,0,ES,6
BR_TRIP13927_0,ẽ,ɐ̃,t,t,BR551,BR616,BR301,BR-participant3,BR-participant4,FALSE,0,BR,2
BR_TRIP8628_1,ũ,ẽ,s,t,BR173,BR9,BR662,BR-participant2,BR-participant1,TRUE,1,BR,2
EN_TRIP7163_1,ʌ,æ,z,b,EN2217,EN2014,EN1599,EN-participant7,EN-participant1,TRUE,1,EN,1
FR_TRIP12710_0,y,i,f,f,FR2113,FR2254,FR1286,FR-participant3,FR-participant4,FALSE,0,FR,0
BR_TRIP46404_1,u,o,s,b,BR242,BR395,BR909,BR-participant4,BR-participant5,TRUE,1,BR,2
FR_TRIP30491_1,ɛ,ɛ̃,f,f,FR2928,FR3111,FR3742,FR-participant7,FR-participant5,TRUE,1,FR,0
BR_TRIP26667_1,u,ũ,m,d,BR942,BR955,BR246,BR-participant5,BR-participant4,TRUE,1,BR,2
FR_TRIP30529_0,ø,œ,f,f,FR2971,FR3032,FR2642,FR-participant7,FR-participant1,FALSE,0,FR,0
ES_TRIP28043_1,a:,æ:,m,v,ES188,ES187,ES59,ES-participant3,ES-participant2,TRUE,1,ES,6
BR_TRIP31959_0,õ,ĩ,l,s,BR888,BR876,BR656,BR-participant5,BR-participant1,FALSE,0,BR,2
FR_TRIP82056_1,o,œ,z,b,FR3528,FR3951,FR3256,FR-participant5,FR-participant7,TRUE,1,FR,0
ES_TRIP7083_0,ø:,ɤ:,l,s,ES66,ES31,ES90,ES-participant2,ES-participant4,FALSE,0,ES,6
ES_TRIP22629_0,ɤ:,a:,s,t,ES85,ES89,ES286,ES-participant4,ES-participant5,FALSE,0,ES,6
TU_TRIP5838_1,y,œ,p,t,TU170,TU146,TU7,TU-participant3,TU-participant2,TRUE,1,TU,5
GR_TRIP79817_1,iː,ʏ,b,s,GR673,GR692,GR592,GR-participant5,GR-participant1,TRUE,1,GR,3
BR_TRIP47518_0,ũ,ɐ̃,s,t,BR433,BR251,BR573,BR-participant4,BR-participant3,FALSE,0,BR,2
BR_TRIP46062_1,õ,ɐ̃,k,s,BR421,BR402,BR514,BR-participant4,BR-participant3,TRUE,1,BR,2
EN_TRIP3927_0,ʊ,ʌ,t,s,EN31,EN250,EN1164,EN-participant6,EN-participant3,FALSE,0,EN,1
EN_TRIP22888_0,u,ʊ,z,f,EN688,EN651,EN2756,EN-participant2,EN-participant8,FALSE,0,EN,1
BR_TRIP57448_1,e,ɛ,t,ʃ,BR817,BR813,BR933,BR-participant1,BR-participant5,TRUE,1,BR,2
EN_TRIP24012_1,ɪ,æ,f,s,EN411,EN469,EN193,EN-participant2,EN-participant6,TRUE,1,EN,1
EN_TRIP37232_0,eɪ,ɛ,f,s,EN1616,EN1801,EN2843,EN-participant1,EN-participant8,FALSE,0,EN,1
BR_TRIP15595_1,ɔ,o,t,f,BR459,BR528,BR825,BR-participant3,BR-participant1,TRUE,1,BR,2
GL_TRIP51_0,ɛ,e,p,p,GLO39,GLO2,GLO57,S03M,S07F,FALSE,0,GL,4
BR_TRIP65341_0,õ,ẽ,l,s,BR656,BR839,BR167,BR-participant1,BR-participant2,FALSE,0,BR,2
GR_TRIP80014_0,yː,aː,b,s,GR763,GR706,GR466,GR-participant5,GR-participant3,FALSE,0,GR,3
TU_TRIP10080_1,œ,ɯ,d,ʃ,TU250,TU200,TU72,TU-participant1,TU-participant4,TRUE,1,TU,5
GR_TRIP12279_1,yː,øː,ts,k,GR138,GR256,GR284,GR-participant2,GR-participant4,TRUE,1,GR,3
FR_TRIP65023_1,ɛ̃,e,z,b,FR1480,FR1623,FR4203,FR-participant4,FR-participant8,TRUE,1,FR,0
BR_TRIP48889_1,i,ĩ,s,k,BR373,BR309,BR992,BR-participant4,BR-participant5,TRUE,1,BR,2
FR_TRIP12478_0,e,ɛ,f,f,FR1930,FR1828,FR1685,FR-participant3,FR-participant4,FALSE,0,FR,0
TU_TRIP8137_1,ɯ,u,ʃ,t,TU11,TU29,TU117,TU-participant2,TU-participant4,TRUE,1,TU,5
GL_TRIP2320_0,i,e,g,g,GLO99,GLO80,GLO69,S07F,S03M,FALSE,0,GL,4
TU_TRIP6364_1,ɯ,y,f,z,TU9,TU16,TU172,TU-participant2,TU-participant3,TRUE,1,TU,5
FR_TRIP50072_0,ɑ̃,ɔ̃,z,b,FR453,FR80,FR4271,FR-participant6,FR-participant8,FALSE,0,FR,0
GR_TRIP16752_1,aː,ʏ,f,t,GR387,GR430,GR258,GR-participant3,GR-participant4,TRUE,1,GR,3
BR_TRIP47615_0,ũ,ĩ,s,t,BR337,BR416,BR173,BR-participant4,BR-participant2,FALSE,0,BR,2
FR_TRIP76325_1,ɑ̃,ɛ̃,f,f,FR3795,FR3486,FR1771,FR-participant5,FR-participant3,TRUE,1,FR,0
GL_TRIP1354_0,aː,a,g,g,GLO50,GLO156,GLO150,S04F,S03M,FALSE,0,GL,4
GR_TRIP68833_1,yː,uː,z,t,GR680,GR727,GR182,GR-participant5,GR-participant2,TRUE,1,GR,3
GL_TRIP975_1,o,ɔ,f,f,GLO125,GLO61,GLO60,S05M,S02M,TRUE,1,GL,4
TU_TRIP2273_0,i,y,ʃ,t,TU78,TU81,TU256,TU-participant4,TU-participant1,FALSE,0,TU,5
BR_TRIP32507_0,õ,ũ,s,t,BR899,BR958,BR701,BR-participant5,BR-participant1,FALSE,0,BR,2
BR_TRIP40560_1,õ,ũ,m,d,BR333,BR277,BR519,BR-participant4,BR-participant3,TRUE,1,BR,2
BR_TRIP65882_0,ẽ,ĩ,l,s,BR839,BR845,BR1020,BR-participant1,BR-participant5,FALSE,0,BR,2
FR_TRIP57135_1,o,œ,f,f,FR1657,FR1615,FR2192,FR-participant4,FR-participant3,TRUE,1,FR,0
GR_TRIP25169_0,ʏ,øː,l,t,GR399,GR481,GR356,GR-participant3,GR-participant4,FALSE,0,GR,3
FR_TRIP66169_1,ɛ̃,e,z,f,FR1483,FR1626,FR1965,FR-participant4,FR-participant3,TRUE,1,FR,0
BR_TRIP10977_0,ĩ,i,s,p,BR152,BR99,BR264,BR-participant2,BR-participant4,FALSE,0,BR,2
EN_TRIP27229_1,ɪ,ʊ,z,b,EN959,EN1020,EN2194,EN-participant4,EN-participant7,TRUE,1,EN,1
TU_TRIP11776_0,ɯ,u,t,s,TU228,TU203,TU173,TU-participant1,TU-participant3,FALSE,0,TU,5
EN_TRIP36350_0,i,ɪ,z,f,EN1355,EN1240,EN2867,EN-participant3,EN-participant8,FALSE,0,EN,1
BR_TRIP65433_1,õ,ĩ,l,s,BR700,BR688,BR567,BR-participant1,BR-participant3,TRUE,1,BR,2
EN_TRIP37419_1,u,ɑ,f,s,EN1878,EN1806,EN2244,EN-participant1,EN-participant7,TRUE,1,EN,1
GR_TRIP62168_0,iː,ʏ,f,s,GR292,GR326,GR489,GR-participant4,GR-participant3,FALSE,0,GR,3
GR_TRIP42218_1,ɪ,iː,ɡ,s,GR49,GR37,GR637,GR-participant6,GR-participant1,TRUE,1,GR,3
ES_TRIP30099_1,ɤ:,æ:,l,s,ES172,ES163,ES292,ES-participant3,ES-participant5,TRUE,1,ES,6
BR_TRIP58134_1,ɛ,i,f,s,BR732,BR742,BR37,BR-participant1,BR-participant2,TRUE,1,BR,2
FR_TRIP30692_0,ɛ̃,ɛ,f,f,FR3111,FR2928,FR126,FR-participant7,FR-participant6,FALSE,0,FR,0
ES_TRIP9939_0,ɤ:,y:,s,t,ES310,ES288,ES154,ES-participant5,ES-participant3,FALSE,0,ES,6
GR_TRIP12691_1,øː,yː,ts,k,GR172,GR138,GR85,GR-participant2,GR-participant6,TRUE,1,GR,3
EN_TRIP3279_1,ɑ,ʌ,z,f,EN138,EN367,EN1207,EN-participant6,EN-participant3,TRUE,1,EN,1
BR_TRIP53536_0,õ,ɐ̃,m,d,BR702,BR679,BR92,BR-participant1,BR-participant2,FALSE,0,BR,2
FR_TRIP68901_1,ø,ɔ,z,b,FR2428,FR2652,FR1831,FR-participant1,FR-participant3,TRUE,1,FR,0
TU_TRIP7359_0,u,y,t,s,TU34,TU48,TU135,TU-participant2,TU-participant3,FALSE,0,TU,5
GL_TRIP2061_1,ɛ,e,p,p,GLO13,GLO103,GLO52,S01F,S05M,TRUE,1,GL,4
BR_TRIP41881_0,ĩ,ẽ,z,b,BR304,BR256,BR60,BR-participant4,BR-participant2,FALSE,0,BR,2
ES_TRIP24576_0,æ:,ɤ:,l,s,ES127,ES91,ES295,ES-participant4,ES-participant5,FALSE,0,ES,6
GR_TRIP19838_0,yː,iː,f,t,GR492,GR461,GR66,GR-participant3,GR-participant6,FALSE,0,GR,3
EN_TRIP7284_1,æ,ɑ,z,f,EN2017,EN1927,EN535,EN-participant7,EN-participant2,TRUE,1,EN,1
ES_TRIP26597_1,ø:,y:,m,v,ES207,ES150,ES54,ES-participant3,ES-participant2,TRUE,1,ES,6
BR_TRIP22802_0,ɐ̃,a,k,b,BR1050,BR1008,BR404,BR-participant5,BR-participant4,FALSE,0,BR,2
TU_TRIP2254_1,i,u,ʃ,t,TU122,TU70,TU234,TU-participant4,TU-participant1,TRUE,1,TU,5
FR_TRIP71714_0,ɛ,e,f,f,FR2856,FR2782,FR4511,FR-participant1,FR-participant8,FALSE,0,FR,0
GR_TRIP77518_0,ʏ,aː,f,s,GR693,GR657,GR212,GR-participant5,GR-participant2,FALSE,0,GR,3
BR_TRIP17821_0,o,ɔ,k,s,BR463,BR526,BR393,BR-participant3,BR-participant4,FALSE,0,BR,2
EN_TRIP2742_1,eɪ,ɛ,z,b,EN102,EN141,EN1843,EN-participant6,EN-participant1,TRUE,1,EN,1
TU_TRIP10742_1,y,ɯ,f,z,TU257,TU262,TU123,TU-participant1,TU-participant4,TRUE,1,TU,5
ES_TRIP3238_1,ɤ:,a:,m,v,ES55,ES59,ES256,ES-participant2,ES-participant1,TRUE,1,ES,6
GR_TRIP51815_0,ʊ,uː,z,t,GR111,GR14,GR238,GR-participant6,GR-participant2,FALSE,0,GR,3
ES_TRIP32409_0,æ:,i:,s,t,ES217,ES215,ES16,ES-participant1,ES-participant2,FALSE,0,ES,6
GR_TRIP63602_0,ʏ,yː,b,s,GR267,GR294,GR620,GR-participant4,GR-participant1,FALSE,0,GR,3
BR_TRIP15807_1,u,ũ,d,k,BR469,BR522,BR724,BR-participant3,BR-participant1,TRUE,1,BR,2
EN_TRIP40619_1,ʊ,ʌ,z,f,EN1730,EN1602,EN2375,EN-participant1,EN-participant5,TRUE,1,EN,1
BR_TRIP43274_1,ɛ,e,d,s,BR211,BR367,BR441,BR-participant4,BR-participant3,TRUE,1,BR,2
GL_TRIP1309_0,aː,a,g,g,GLO146,GLO127,GLO1,S05M,S02M,FALSE,0,GL,4
EN_TRIP28859_1,ɪ,æ,f,s,EN1086,EN789,EN2630,EN-participant4,EN-participant8,TRUE,1,EN,1
BR_TRIP20788_0,ẽ,ɐ̃,l,s,BR546,BR541,BR769,BR-participant3,BR-participant1,FALSE,0,BR,2
FR_TRIP8043_0,i,e,z,f,FR780,FR868,FR56,FR-participant2,FR-participant6,FALSE,0,FR,0
TU_TRIP6352_1,ɯ,i,f,z,TU52,TU44,TU172,TU-participant2,TU-participant3,TRUE,1,TU,5
ES_TRIP13149_1,y:,i:,l,s,ES306,ES317,ES222,ES-participant5,ES-participant1,TRUE,1,ES,6
GR_TRIP47926_0,ɪ,iː,f,t,GR12,GR35,GR187,GR-participant6,GR-participant2,FALSE,0,GR,3
BR_TRIP43112_1,õ,ĩ,l,g,BR418,BR262,BR511,BR-participant4,BR-participant3,TRUE,1,BR,2
GR_TRIP20981_0,ʏ,ɪ,f,s,GR397,GR404,GR115,GR-participant3,GR-participant6,FALSE,0,GR,3
EN_TRIP6942_0,u,ʊ,z,b,EN2049,EN2074,EN1863,EN-participant7,EN-participant1,FALSE,0,EN,1
ES_TRIP9587_1,ø:,æ:,s,t,ES297,ES289,ES117,ES-participant5,ES-participant4,TRUE,1,ES,6
BR_TRIP4332_1,ũ,ẽ,z,b,BR174,BR144,BR663,BR-participant2,BR-participant1,TRUE,1,BR,2
GL_TRIP1321_0,e,i,g,g,GLO0,GLO9,GLO137,S04F,S05M,FALSE,0,GL,4
BR_TRIP27256_1,ɔ,õ,k,f,BR985,BR977,BR824,BR-participant5,BR-participant1,TRUE,1,BR,2
TU_TRIP3216_0,œ,y,d,ʃ,TU147,TU184,TU37,TU-participant3,TU-participant2,FALSE,0,TU,5
EN_TRIP1269_1,ʊ,ɪ,f,s,EN73,EN193,EN749,EN-participant6,EN-participant2,TRUE,1,EN,1
FR_TRIP55192_0,ɑ̃,ɔ̃,f,f,FR469,FR479,FR4487,FR-participant6,FR-participant8,FALSE,0,FR,0
FR_TRIP17640_1,œ,o,z,f,FR2061,FR1891,FR1602,FR-participant3,FR-participant4,TRUE,1,FR,0
FR_TRIP12490_0,e,ɛ̃,f,f,FR1930,FR1978,FR3553,FR-participant3,FR-participant5,FALSE,0,FR,0
BR_TRIP61094_0,ĩ,e,s,k,BR649,BR753,BR1031,BR-participant1,BR-participant5,FALSE,0,BR,2
GR_TRIP30082_1,iː,ʏ,f,t,GR591,GR567,GR289,GR-participant1,GR-participant4,TRUE,1,GR,3
ES_TRIP3373_1,i:,ɤ:,m,v,ES44,ES55,ES257,ES-participant2,ES-participant1,TRUE,1,ES,6
GR_TRIP32646_0,aː,yː,ɡ,s,GR610,GR532,GR257,GR-participant1,GR-participant4,FALSE,0,GR,3
BR_TRIP32743_0,ũ,ɐ̃,s,t,BR894,BR918,BR337,BR-participant5,BR-participant4,FALSE,0,BR,2
GL_TRIP1818_1,ɛ,i,p,p,GLO160,GLO89,GLO39,S02M,S03M,TRUE,1,GL,4
TU_TRIP1730_1,y,i,t,s,TU80,TU77,TU48,TU-participant4,TU-participant2,TRUE,1,TU,5
EN_TRIP22257_0,i,ɪ,z,b,EN631,EN717,EN2488,EN-participant2,EN-participant5,FALSE,0,EN,1
BR_TRIP34999_1,õ,ẽ,t,t,BR426,BR257,BR951,BR-participant4,BR-participant5,TRUE,1,BR,2
GR_TRIP64517_0,ʏ,ʊ,z,t,GR357,GR322,GR513,GR-participant4,GR-participant3,FALSE,0,GR,3
GR_TRIP26208_1,øː,ʏ,ts,k,GR486,GR514,GR60,GR-participant3,GR-participant6,TRUE,1,GR,3
BR_TRIP65668_0,ɐ̃,ĩ,l,s,BR787,BR688,BR50,BR-participant1,BR-participant2,FALSE,0,BR,2
ES_TRIP4329_1,æ:,y:,m,v,ES46,ES45,ES82,ES-participant2,ES-participant4,TRUE,1,ES,6
FR_TRIP38597_0,u,ɔ,f,f,FR4306,FR4475,FR2321,FR-participant8,FR-participant1,FALSE,0,FR,0
FR_TRIP65129_1,œ,ø,z,b,FR1599,FR1230,FR4446,FR-participant4,FR-participant8,TRUE,1,FR,0
ES_TRIP7463_0,ɤ:,ø:,l,s,ES31,ES30,ES124,ES-participant2,ES-participant4,FALSE,0,ES,6
EN_TRIP29625_1,ʌ,æ,t,s,EN969,EN800,EN2733,EN-participant4,EN-participant8,TRUE,1,EN,1
BR_TRIP66143_1,u,o,s,b,BR722,BR777,BR1039,BR-participant1,BR-participant5,TRUE,1,BR,2
GL_TRIP896_0,ɔ,o,f,f,GLO61,GLO125,GLO118,S05M,S04F,FALSE,0,GL,4
FR_TRIP17780_0,ɔ,o,z,f,FR2219,FR1891,FR1306,FR-participant3,FR-participant4,FALSE,0,FR,0
EN_TRIP27370_1,u,ɑ,z,b,EN1144,EN772,EN2539,EN-participant4,EN-participant5,TRUE,1,EN,1
ES_TRIP13986_0,a:,æ:,l,s,ES296,ES319,ES164,ES-participant5,ES-participant3,FALSE,0,ES,6
GR_TRIP69541_0,uː,yː,f,t,GR752,GR686,GR576,GR-participant5,GR-participant1,FALSE,0,GR,3
FR_TRIP30853_1,i,y,f,f,FR3198,FR3086,FR1681,FR-participant7,FR-participant4,TRUE,1,FR,0
TU_TRIP10080_0,œ,ɯ,d,ʃ,TU250,TU200,TU72,TU-participant1,TU-participant4,FALSE,0,TU,5
BR_TRIP58934_1,ĩ,i,s,p,BR691,BR796,BR1029,BR-participant1,BR-participant5,TRUE,1,BR,2
ES_TRIP23044_0,y:,i:,s,t,ES87,ES86,ES312,ES-participant4,ES-participant5,FALSE,0,ES,6
BR_TRIP33774_1,ɛ,i,t,t,BR315,BR384,BR860,BR-participant4,BR-participant5,TRUE,1,BR,2
GR_TRIP6830_0,yː,iː,f,t,GR180,GR174,GR764,GR-participant2,GR-participant5,FALSE,0,GR,3
GR_TRIP65897_1,øː,ʏ,n,t,GR369,GR324,GR584,GR-participant4,GR-participant1,TRUE,1,GR,3
ES_TRIP20895_0,ɤ:,i:,m,v,ES136,ES137,ES328,ES-participant4,ES-participant5,FALSE,0,ES,6
GR_TRIP20907_1,ʏ,ʊ,f,s,GR397,GR423,GR29,GR-participant3,GR-participant6,TRUE,1,GR,3
EN_TRIP36336_1,ʊ,u,z,f,EN1342,EN1462,EN2077,EN-participant3,EN-participant7,TRUE,1,EN,1
ES_TRIP36551_0,ɤ:,æ:,m,v,ES280,ES247,ES55,ES-participant1,ES-participant2,FALSE,0,ES,6
BR_TRIP66026_1,ĩ,ẽ,l,s,BR775,BR839,BR1026,BR-participant1,BR-participant5,TRUE,1,BR,2
BR_TRIP30154_0,ĩ,e,s,k,BR881,BR1016,BR309,BR-participant5,BR-participant4,FALSE,0,BR,2
FR_TRIP35938_0,ɛ̃,ɛ,z,f,FR4206,FR4356,FR1483,FR-participant8,FR-participant4,FALSE,0,FR,0
ES_TRIP32235_1,y:,æ:,s,t,ES228,ES229,ES312,ES-participant1,ES-participant5,TRUE,1,ES,6
EN_TRIP40476_0,ɪ,i,z,f,EN1572,EN1887,EN2530,EN-participant1,EN-participant5,FALSE,0,EN,1
EN_TRIP12068_0,ɑ,ʌ,z,b,EN2411,EN2472,EN772,EN-participant5,EN-participant4,FALSE,0,EN,1
ES_TRIP8100_1,i:,æ:,l,s,ES32,ES22,ES92,ES-participant2,ES-participant4,TRUE,1,ES,6
BR_TRIP30540_0,e,i,d,s,BR1014,BR979,BR283,BR-participant5,BR-participant4,FALSE,0,BR,2
BR_TRIP46517_1,ɐ̃,ĩ,s,t,BR251,BR265,BR139,BR-participant4,BR-participant2,TRUE,1,BR,2
TU_TRIP838_0,ɯ,u,f,z,TU115,TU90,TU240,TU-participant4,TU-participant1,FALSE,0,TU,5
FR_TRIP84461_1,œ,ɔ,z,f,FR3954,FR3596,FR3367,FR-participant5,FR-participant7,TRUE,1,FR,0
BR_TRIP36649_1,õ,ɔ,k,f,BR271,BR340,BR977,BR-participant4,BR-participant5,TRUE,1,BR,2
ES_TRIP16713_0,ø:,æ:,m,v,ES327,ES331,ES78,ES-participant5,ES-participant4,FALSE,0,ES,6
BR_TRIP45848_1,ɐ̃,a,k,s,BR230,BR359,BR943,BR-participant4,BR-participant5,TRUE,1,BR,2
BR_TRIP4687_0,ĩ,õ,l,g,BR62,BR155,BR776,BR-participant2,BR-participant1,FALSE,0,BR,2
